datetime,sma2_BTCUSDT,sma2_ETHUSDT,sma5_BTCUSDT,sma5_ETHUSDT,sma10_BTCUSDT,sma10_ETHUSDT,rsi14_BTCUSDT,rsi14_ETHUSDT,volume_BTCUSDT,volume_ETHUSDT,1am,2am,3am,4am,5am,6am,7am,8am,9am,10am,11am,12pm,1pm,2pm,3pm,4pm,5pm,6pm,7pm,8pm,9pm,10pm,11pm
2023-11-25 09:25:00,0.8848188446438598,0.8882251295976324,0.8900809526354223,0.9023829974232456,0.900087762524933,0.8989006098732659,0.47152479722013463,0.37106790857623784,0.00010218474331527512,0.0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2023-11-25 09:26:00,0.8834817722938837,0.8882251295976324,0.893132570306058,0.8990671753590505,0.900058664789384,0.8984657085351913,0.4638802366583865,0.37106790857623784,0.0001926433685451908,0.0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2023-11-25 09:27:00,0.877415591699382,0.8882251295976324,0.8938788898450696,0.8957513532948482,0.8988985099143463,0.898030807197113,0.3782499367611023,0.37106790857623784,0.0010235225928792312,0.0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2023-11-25 09:28:00,0.8713763320246741,0.8882251295976324,0.890849385345966,0.8924355312306496,0.8976153936407414,0.8975959058590313,0.3722333534757133,0.37106790857623784,0.00018929304909223095,0.0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2023-11-25 09:29:00,0.8714974761637748,0.8882251295976324,0.8880465408550009,0.8924355312306496,0.8958488795025232,0.8971610045209495,0.38437223574151413,0.37106790857623784,0.00013903825729783337,0.0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2023-11-25 09:30:00,0.8699270891755475,0.8882251295976324,0.8847332506546337,0.8924355312306496,0.8933783878915875,0.8966451913060212,0.35221228590514375,0.37106790857623784,0.0022983191447304503,0.0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2023-11-25 09:31:00,0.8679349411104909,0.8848679338434984,0.8816613625767644,0.8910772426742319,0.8933680628886478,0.8942785189080951,0.35539747113998377,0.3125938622045253,0.0016198794555060826,0.0070968335342327825,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2023-11-25 09:32:00,0.8677464946718985,0.8807208096766246,0.880762093601362,0.8893993568104186,0.8932901560483373,0.8917500227564652,0.35018124044163645,0.30045648825665766,0.03389853222504766,0.0005421864637340188,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2023-11-25 09:33:00,0.8562781828379116,0.8745988644779104,0.8754604607279219,0.8855641891217054,0.889046579842784,0.888129216267334,0.2104867712869131,0.2333007656414955,0.0012061150030655424,0.0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2023-11-25 09:34:00,0.8546539540100966,0.8692668476919323,0.8738443564421985,0.8817290214329923,0.8867957292033353,0.8861873312228816,0.40397911943882825,0.2333007656414955,0.0007102677240274861,0.0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2023-11-25 09:35:00,0.8656915311273181,0.8692668476919323,0.8737208912345196,0.8778938537442826,0.8850451718878318,0.8842454461784293,0.4293486535646952,0.2333007656414955,0.00023619752143366873,0.0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2023-11-25 09:36:00,0.8671946158160466,0.8770673907677136,0.8735403003337225,0.8785729980224879,0.8833884782353607,0.8839015707018127,0.4292237666280513,0.4749058572052715,0.00020436948663055024,0.0002565703801598482,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2023-11-25 09:37:00,0.8656197420078513,0.8848679338434984,0.872847420959225,0.879571739608096,0.8825774961867907,0.8835576952251856,0.40668061495463725,0.4749058572052716,0.00030487907021934545,0.0004889360074744277,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2023-11-25 09:38:00,0.8620347728547344,0.8772648728708994,0.8759045669227419,0.8796516389349414,0.881434236771085,0.8816562661191583,0.3781603930352041,0.3569505921291819,0.0007890002311720423,0.0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2023-11-25 09:39:00,0.8623802579921502,0.8696618118983004,0.8760206610732624,0.8797315382617903,0.8806701865540347,0.8797548370131381,0.42537349934370705,0.3569505921291818,0.0009715926413583535,0.0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2023-11-25 09:40:00,0.8630173864273729,0.8696618118983004,0.8748062794036073,0.8798114375886392,0.8799887363604384,0.8778534079071072,0.39916786292617146,0.3569505921291818,0.0581297176685797,0.0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2023-11-25 09:41:00,0.8590824453168793,0.8696618118983004,0.87268894322996,0.8767353135049838,0.8788182564824609,0.8766397297543307,0.36680520103330116,0.3569505921291819,0.011829977988401196,0.0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2023-11-25 09:42:00,0.8585574873808142,0.8696618118983004,0.871905768405064,0.8736591894213284,0.8780664085415921,0.8755878753552508,0.403234418142135,0.3569505921291819,0.00029817843131342575,0.0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2023-11-25 09:43:00,0.860240044868199,0.8828931128116544,0.8719518375124125,0.879012444320157,0.8796470726270087,0.8783388791682256,0.403234418142135,0.6377933216728195,0.0005712294667296527,0.0005809140682864487,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2023-11-25 09:44:00,0.8629321368480092,0.8893606516909429,0.8721324284132095,0.8816291472744311,0.8797981931244863,0.879704267090105,0.46256517707032896,0.5251882390367584,0.00036183450091966274,5.809140682864487e-05,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2023-11-25 09:45:00,0.8689489624228841,0.8825968896568774,0.8743879719088952,0.8842458502287123,0.880328522820605,0.8810696550119879,0.5282590550953069,0.5251882390367584,0.12126481259988141,0.0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2023-11-25 09:46:00,0.8727313516545152,0.8825968896568774,0.8777381173951397,0.8868625531829863,0.880956470726268,0.8808370333660314,0.536943452682361,0.5251882390367584,0.0018778540533839904,0.0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2023-11-25 09:47:00,0.8787795849691449,0.8825968896568774,0.882693310581331,0.889479256137264,0.883081544057255,0.8806044117200855,0.6321003530049241,0.5251882390367584,0.0009246881690169158,0.0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2023-11-25 09:48:00,0.8843701626472225,0.8825968896568774,0.8876485037675295,0.8867427041927165,0.8856290038718768,0.8819293437035363,0.6321003530049241,0.5251882390367584,0.0,0.0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2023-11-25 09:49:00,0.8908939988782905,0.8897062453715137,0.8941774176606785,0.8896190799592496,0.889046579842784,0.884710689470328,0.7219928010011194,0.6450821094344976,9.883442386231529e-05,5.809140682864487e-05,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2023-11-25 09:50:00,0.8978665171059959,0.8968156010861534,0.89952511964146,0.8924954557257863,0.8929193945793656,0.8874920352371198,0.7274246853278354,0.6450821094344976,0.00037523577873150205,0.0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2023-11-25 09:51:00,0.8861559169938289,0.8968156010861534,0.8996909684279117,0.8953718314923194,0.8947103132699681,0.8902733810039152,0.4914711166844411,0.6450821094344977,0.0002630000770573474,0.0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2023-11-25 09:52:00,0.8784251261918143,0.8968156010861534,0.899379541262249,0.8982482072588525,0.8970756775783144,0.893054726770707,0.5545904174509941,0.6450821094344977,7.035670851215665e-05,0.0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2023-11-25 09:53:00,0.8784789680314091,0.8968156010861534,0.8972714189100728,0.9011245830253891,0.8985258711721187,0.893125524662949,0.4898157385256272,0.6450821094344977,0.0002144204449894298,0.0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2023-11-25 09:54:00,0.8763791362871629,0.8968156010861534,0.8934181987716059,0.9011245830253891,0.8998887715593114,0.8945819384462901,0.5223379016743279,0.6450821094344977,0.00045229312614957846,0.0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2023-11-25 09:55:00,0.8786539540100975,0.8968156010861534,0.8893807022037663,0.9011245830253891,0.9005561422034489,0.8960383522296276,0.5223379016743279,0.6450821094344977,0.2522690038495171,0.0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2023-11-25 09:56:00,0.8763297812675219,0.8968156010861534,0.8893825449680506,0.9011245830253891,0.9006415581368117,0.8974947660129651,0.4855084876877337,0.6450821094344977,0.05941791549824277,0.0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2023-11-25 09:57:00,0.8753381940549687,0.8968156010861534,0.888112880369583,0.9011245830253891,0.8998362079080096,0.8989511797963061,0.5073916462921492,0.6450821094344977,0.0003919873759963013,0.0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2023-11-25 09:58:00,0.8761727425687056,0.8991853863243655,0.8884353641210083,0.9020833749475656,0.8989266690132567,0.9008930648407585,0.4988517523825332,0.6995209267365075,8.710830577695583e-05,2.4204752845268697e-05,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2023-11-25 09:59:00,0.8761727425687056,0.9010120957788246,0.8880281132120658,0.9028224437209111,0.8967565411240201,0.9012672822711956,0.5078972778092499,0.6791013876880564,0.0003501083828343033,2.4204752845268697e-05,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2023-11-25 10:00:00,0.8761727425687056,0.9004690199950645,0.8874163154665027,0.9035615124942531,0.8943883609057863,0.9016414997016398,0.498267226689315,0.6791013876880564,0.0226833378562646,0.0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
2023-11-25 10:01:00,0.875221536735836,0.9004690199950645,0.8875729504314833,0.9043005812676057,0.8944690836559914,0.9020157171320804,0.48910228822870305,0.6791013876880564,0.0006147836196181307,0.0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
2023-11-25 10:02:00,0.8726012338754927,0.9004690199950645,0.8862922292472462,0.9050396500409477,0.8931700105596647,0.9023899345625175,0.4457545862248644,0.6791013876880564,0.0002529491186984679,0.0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
2023-11-25 10:03:00,0.8704340998317406,0.9004690199950645,0.8852160548996295,0.9048199268921131,0.892786108177873,0.9027641519929581,0.4457545862248644,0.6791013876880564,0.00021274528526294987,0.0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
2023-11-25 10:04:00,0.8731486259113836,0.9074302641323122,0.8850502061131849,0.9076363781635131,0.8924941921858576,0.9045644412529157,0.5093335077754441,0.8260390584971202,0.0001926433685451908,2.4204752845268697e-05,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
2023-11-25 10:05:00,0.870326416152551,0.914391508269567,0.8828149330247257,0.910452829434913,0.8910439985920462,0.9063647305128804,0.4009856000336228,0.8260390584971203,0.012108054502996861,0.0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
2023-11-25 10:06:00,0.8637352776219771,0.914391508269567,0.8803327295208945,0.9132692807063094,0.88985943916461,0.9081650197728415,0.3830521798432496,0.8260390584971203,0.0,0.0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
2023-11-25 10:07:00,0.8637397644419522,0.914391508269567,0.8791754735443504,0.9160857319777129,0.8886176229027356,0.909965309032799,0.40934453542138005,0.8260390584971203,0.0007085925643010063,0.0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
2023-11-25 10:08:00,0.8641121704991619,0.914391508269567,0.8777362746308484,0.9189021832491093,0.8873363839023867,0.9112801270316453,0.39637806874318326,0.8260390584971202,0.0004774205220467772,0.0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
2023-11-25 10:09:00,0.868159282108806,0.914391508269567,0.8771263196495767,0.9189021832491093,0.8869412178810308,0.9127061988611693,0.50783658667139,0.8260390584971202,0.0,0.0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
2023-11-25 10:10:00,0.8727941671340389,0.914391508269567,0.8787497949924656,0.9189021832491093,0.8866295905197674,0.9141322706906863,0.5056741135356101,0.8260390584971202,0.0005712294667296527,0.0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
2023-11-25 10:11:00,0.8713449242849194,0.914391508269567,0.8802516478919671,0.9189021832491093,0.8861302358324536,0.9155583425202032,0.4753946077862983,0.8260390584971203,0.0007085925643010063,0.0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
2023-11-25 10:12:00,0.8619136287156408,0.9056035546778638,0.8779997899248713,0.9153466632043603,0.884393758066409,0.9151841250897625,0.3322677078269246,0.45328981686556824,0.01152174859872889,3.3886653983376175e-05,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
2023-11-25 10:13:00,0.8612047111609655,0.8968156010861534,0.8790575366295457,0.911791143159622,0.8841994602839378,0.9148099076593184,0.4832783921141247,0.4532898168655683,0.000522649834661735,0.0016120365394948954,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
2023-11-25 10:14:00,0.8683208076275903,0.8968156010861534,0.8780661294394463,0.90823562311488,0.8833837850522102,0.9130096183993608,0.4789706679045067,0.45328981686556824,0.0,0.0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
2023-11-25 10:15:00,0.8642422882781773,0.8968156010861534,0.8755452278854463,0.9046801030701346,0.8829266690132584,0.9112093291394032,0.41694735329363675,0.45328981686556824,0.0024624847979254822,0.0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
2023-11-25 10:16:00,0.8586696578799788,0.8902493211552738,0.872860320309286,0.8984679304076835,0.8823240642966113,0.9080638799267753,0.39069674376253416,0.3081540114759201,0.00025629943815142777,2.9045703414322436e-05,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
2023-11-25 10:17:00,0.8566640493550253,0.8836830412243906,0.8733891936616232,0.8958112777899814,0.8814464390472878,0.9049184307141473,0.3867866807891266,0.3081540114759201,0.0012697710726717795,0.0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
2023-11-25 10:18:00,0.8532271452607958,0.8764749444581597,0.8695838853947961,0.8902382997423217,0.8800469318315152,0.9002963397489694,0.33942150972380314,0.21609968469018662,0.05088967733073349,0.0003146617869884931,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
2023-11-25 10:19:00,0.8472192933258498,0.8692668476919323,0.8647226731875861,0.884665321694662,0.8770658218937015,0.895674248783795,0.30137396708082875,0.21609968469018662,0.0009950448775290725,0.0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
2023-11-25 10:20:00,0.8421536735838444,0.8692668476919323,0.860511956776115,0.8790923436470024,0.8736369822832373,0.891052157818617,0.2733450048117254,0.21609968469018662,0.0121549589753383,0.0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
2023-11-25 10:21:00,0.8398923163208067,0.8692668476919323,0.8570107046177782,0.8761760182170448,0.8704859791153297,0.8864300668534355,0.2730617259693515,0.21609968469018662,6.030575015327713e-05,0.0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
2023-11-25 10:22:00,0.8432529444756014,0.8692668476919323,0.8550039343017559,0.8732596927870873,0.8697331925378435,0.8836082651482187,0.35988322156774644,0.21609968469018662,0.001152509891818185,0.0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
2023-11-25 10:23:00,0.8450611329220408,0.8692668476919323,0.8536568736029508,0.8732596927870873,0.8671087645195357,0.8807864634430054,0.33599359681547636,0.21609968469018662,0.0018326247407690326,0.0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
2023-11-25 10:24:00,0.8424453168816655,0.8692668476919323,0.8530432330930964,0.8732596927870873,0.8643200750909301,0.877964661737785,0.3203207096362196,0.21609968469018662,0.0008878346550343576,0.0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
2023-11-25 10:25:00,0.8448996074032564,0.8692668476919323,0.8547846453507901,0.8732596927870873,0.8630623020063339,0.8751428600325646,0.4077178279482436,0.21609968469018662,0.0067475433782611186,0.0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
2023-11-25 10:26:00,0.8368771733034208,0.8692668476919323,0.851804895487625,0.8732596927870873,0.8597611169775874,0.8736662182800181,0.2572394011110173,0.21609968469018662,0.0017404909558126369,0.0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
2023-11-25 10:27:00,0.8333774537296676,0.8692668476919323,0.8507287211400083,0.8732596927870873,0.8581907778951106,0.8721895765274645,0.4084837569867523,0.21609968469018662,0.0002529491186984679,0.0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
2023-11-25 10:28:00,0.8393808188446386,0.8692668476919323,0.8494719558915946,0.8732596927870873,0.856864484336505,0.8721895765274645,0.3842091255596535,0.21609968469018662,0.0015260705108232071,0.0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
2023-11-25 10:29:00,0.8284105440269229,0.8692668476919323,0.844964554428806,0.8732596927870873,0.8542560131409118,0.8721895765274645,0.29236929690070246,0.21609968469018662,0.00837412347267312,0.0001210237642263435,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
2023-11-25 10:30:00,0.8281951766685367,0.8692668476919323,0.8426113444255492,0.8732596927870873,0.8539443857796627,0.8721895765274645,0.42458889138578504,0.21609968469018662,0.001366930336807615,0.0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
2023-11-25 10:31:00,0.8268850252383615,0.8692668476919323,0.8408607183463701,0.8732596927870873,0.8515349055496912,0.8721895765274645,0.33322637453011905,0.21609968469018662,0.003037064584108095,0.0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
2023-11-25 10:32:00,0.8246550757150928,0.8692668476919323,0.8390290106382707,0.8732596927870873,0.8500537369470891,0.8721895765274645,0.4299449625845444,0.21609968469018662,0.0003266561466635844,0.0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
2023-11-25 10:33:00,0.8340549635445882,0.8692668476919323,0.8386733571295579,0.8732596927870873,0.8492324298955793,0.8721895765274645,0.44802243777875794,0.21609968469018662,0.00567711631304045,0.001244124296246811,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
2023-11-25 10:34:00,0.8334985978687612,0.8611700814613741,0.8411187053475189,0.8699838203863131,0.8481820955062815,0.8705308830519947,0.42709179638044925,0.09642935433935414,0.0017957712267864744,0.0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
2023-11-25 10:35:00,0.8293617498597854,0.8534682794371804,0.8391524758459639,0.8668677466392367,0.8459819312448644,0.868953101453382,0.40741743194538105,0.12264576743929191,0.008231734895922327,0.0001210237642263435,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
2023-11-25 10:36:00,0.82429613011778,0.8494198963218977,0.8400554303499561,0.8619539380380701,0.8455501583949356,0.8664650612401772,0.3777673176805243,0.08862101634250764,0.0034692557935399144,0.0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
2023-11-25 10:37:00,0.8189343802579927,0.842014317452481,0.8368029513712898,0.8558416395341872,0.8429604599319447,0.8633701819505859,0.3560556646078278,0.07277106845006809,0.003189504119217768,0.0013941937638874769,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
2023-11-25 10:38:00,0.806586651710596,0.8313009133547276,0.8287740273429378,0.8465932924515087,0.8386896632641054,0.8586874070777668,0.27404923310303886,0.04581057531641797,0.010771277041265886,0.0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
2023-11-25 10:39:00,0.8019203589455941,0.8318439891384877,0.8238335762710918,0.8439765894972346,0.8374187492666891,0.8557037816188462,0.3495761755666901,0.31278004706577306,0.0007102677240274861,0.0027109323186700943,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
2023-11-25 10:40:00,0.8073045429052144,0.8399407553690494,0.8197149980743106,0.8411201885624138,0.8343193711134518,0.8526797002214934,0.3495761755666901,0.3106464235571769,0.02785120561245515,0.051391531241074505,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
2023-11-25 10:41:00,0.8091845204711134,0.8397432732658636,0.817627146129368,0.8400615224816761,0.8337158277601802,0.8496556188241478,0.37657979513001694,0.3106464235571769,0.0010536754679558696,0.0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
2023-11-25 10:42:00,0.8126124509254069,0.8397432732658636,0.8171185431842574,0.8402013463036617,0.8318000703977475,0.8466315374267985,0.39904427348192817,0.3106464235571769,0.0,0.0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
2023-11-25 10:43:00,0.8141604038137942,0.8317946186126903,0.820737732257399,0.8402612707987984,0.8295539129414493,0.8419791045078071,0.39904427348192817,0.23008858239555763,0.005968594105447956,0.018231019843056383,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
2023-11-25 10:44:00,0.8075558048233304,0.8226610713404092,0.8194330551373454,0.8364860276052148,0.8263728734013824,0.838742629433721,0.3306337778908178,0.22068152963367613,0.0027305103541622696,0.0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
2023-11-25 10:45:00,0.8031362871564767,0.821476178721305,0.8190258042284029,0.8327906837384944,0.8240675818373759,0.8354252424827777,0.3657462815209678,0.22068152963367613,0.0036970775163411834,0.0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
2023-11-25 10:46:00,0.8087492989343801,0.821476178721305,0.8192543070008398,0.8290953398717562,0.8231204974774116,0.8330181141464301,0.4186902874128111,0.22068152963367613,0.000356809021740223,0.0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
2023-11-25 10:47:00,0.8113965227145243,0.821476178721305,0.8185264151047633,0.8253999960050358,0.8224906722984926,0.8312178248864726,0.40950291909636183,0.22068152963367613,0.00018594272963927115,0.0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
2023-11-25 10:48:00,0.812859226023555,0.821476178721305,0.8187199053556213,0.8249206000439422,0.8244327114865726,0.8310054312097321,0.4450351316437565,0.22068152963367613,0.010945493652819797,0.0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
2023-11-25 10:49:00,0.8206124509254096,0.821476178721305,0.8238888591999043,0.8249206000439422,0.8264010325002928,0.8290938881190968,0.524424502524007,0.22068152963367613,0.00034340774392838363,0.0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
2023-11-25 10:50:00,0.8163813796971411,0.821476178721305,0.8241597455510998,0.8249206000439422,0.8263315733896519,0.8272228009668972,0.40616704382703406,0.22068152963367613,0.001608153337420723,0.0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
2023-11-25 10:51:00,0.8025574873808239,0.821476178721305,0.8213458444743793,0.8249206000439422,0.8250146661973545,0.825351713814694,0.36545823055748916,0.22068152963367613,0.0014992679551995283,0.0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
2023-11-25 10:52:00,0.8002512619181132,0.821476178721305,0.8195823190451463,0.8249206000439422,0.8237456294731942,0.8234806266624872,0.39168827147109353,0.22068152963367613,0.006161237473993146,0.0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
2023-11-25 10:53:00,0.8113965227145243,0.821476178721305,0.8207451033145787,0.8249206000439422,0.8244364660330845,0.8232378910319298,0.5126729674595809,0.22068152963367613,0.0029683830353224184,0.0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
2023-11-25 10:54:00,0.8207605159842899,0.821624290298697,0.8196431302668543,0.8249805245390789,0.8265080370761524,0.8232682329857504,0.5126188195810025,0.22933826451421668,0.00503385497807216,0.1014856877296426,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
2023-11-25 10:55:00,0.8182703309029762,0.8287830165391306,0.821520907082288,0.8278768751373278,0.8276024873870682,0.8247347607536923,0.48182808933072463,0.520795773332032,0.0004991975984910161,0.0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
2023-11-25 10:56:00,0.822398205272016,0.8357936312021756,0.8277918339743096,0.8307732257355731,0.8293633697055043,0.8262012885216379,0.5608149390033372,0.5207957733320319,0.0007018919253950866,0.0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
2023-11-25 10:57:00,0.8293303421200235,0.8276474944458165,0.8334638624708077,0.830373729101332,0.8313542179983529,0.825999008829509,0.5644056796902079,0.3534833485981999,0.0011491595723652252,0.013453001631400341,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
2023-11-25 10:58:00,0.8297027481772261,0.819501357689461,0.8353103122932595,0.8299742324670873,0.8328870116156253,0.8257967291373767,0.5650545438923146,0.3534833485981999,0.0012496691559540202,0.0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
2023-11-25 10:59:00,0.829478407178911,0.826808195507283,0.8370443534937877,0.8324710864310987,0.8332089639798141,0.827091319167014,0.5607006173224368,0.5365365838227392,0.032342308839147814,5.809140682864487e-05,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
