datetime,BTCUSDT,ETHUSDT
2023-11-25 20:43:00,37820.49,2082.54
2023-11-25 20:44:00,37797.81,2082.54
2023-11-25 20:45:00,37811.49,2082.54
2023-11-25 20:46:00,37792.94,2082.54
2023-11-25 20:47:00,37789.92,2082.54
2023-11-25 20:48:00,37787.85,2082.3
2023-11-25 20:49:00,37775.0,2082.3
2023-11-25 20:50:00,37792.33,2082.3
2023-11-25 20:51:00,37764.3,2081.39
2023-11-25 20:52:00,37764.3,2081.39
2023-11-25 20:53:00,37764.3,2081.73
2023-11-25 20:54:00,37787.75,2081.73
2023-11-25 20:55:00,37772.08,2081.73
2023-11-25 20:56:00,37795.0,2081.73
2023-11-25 20:57:00,37795.0,2081.73
2023-11-25 20:58:00,37795.27,2081.73
2023-11-25 20:59:00,37795.26,2081.73
2023-11-25 21:00:00,37780.85,2082.42
2023-11-25 21:01:00,37798.44,2082.42
2023-11-25 21:02:00,37798.44,2082.42
2023-11-25 21:03:00,37781.8,2082.47
2023-11-25 21:04:00,37810.79,2082.47
2023-11-25 21:05:00,37810.49,2082.47
2023-11-25 21:06:00,37809.44,2082.47
2023-11-25 21:07:00,37810.11,2082.47
2023-11-25 21:08:00,37810.11,2082.47
2023-11-25 21:09:00,37789.87,2082.47
2023-11-25 21:10:00,37775.33,2084.09
2023-11-25 21:11:00,37784.21,2084.1
2023-11-25 21:12:00,37770.0,2083.2
2023-11-25 21:13:00,37770.0,2083.2
2023-11-25 21:14:00,37778.21,2083.2
2023-11-25 21:15:00,37771.38,2083.2
2023-11-25 21:16:00,37778.69,2083.2
2023-11-25 21:17:00,37805.33,2082.17
2023-11-25 21:18:00,37805.33,2082.17
2023-11-25 21:19:00,37801.63,2082.17
2023-11-25 21:20:00,37784.55,2082.17
2023-11-25 21:21:00,37784.55,2082.17
2023-11-25 21:22:00,37805.77,2082.17
2023-11-25 21:23:00,37805.77,2082.17
2023-11-25 21:24:00,37805.76,2082.17
2023-11-25 21:25:00,37789.86,2082.17
2023-11-25 21:26:00,37805.76,2082.17
2023-11-25 21:27:00,37805.17,2082.17
2023-11-25 21:28:00,37788.17,2082.73
2023-11-25 21:29:00,37788.17,2082.73
2023-11-25 21:30:00,37804.85,2082.73
2023-11-25 21:31:00,37811.11,2083.61
2023-11-25 21:32:00,37816.0,2083.61
2023-11-25 21:33:00,37816.0,2083.61
2023-11-25 21:34:00,37816.33,2083.61
2023-11-25 21:35:00,37798.45,2083.61
2023-11-25 21:36:00,37819.99,2083.61
2023-11-25 21:37:00,37790.32,2083.61
2023-11-25 21:38:00,37812.78,2083.61
2023-11-25 21:39:00,37784.81,2082.05
2023-11-25 21:40:00,37789.41,2084.36
2023-11-25 21:41:00,37812.34,2083.08
2023-11-25 21:42:00,37812.34,2083.08
2023-11-25 21:43:00,37812.28,2083.08
2023-11-25 21:44:00,37812.28,2083.08
2023-11-25 21:45:00,37782.41,2083.08
2023-11-25 21:46:00,37807.95,2083.08
2023-11-25 21:47:00,37782.4,2083.08
2023-11-25 21:48:00,37807.84,2082.22
2023-11-25 21:49:00,37807.79,2082.39
2023-11-25 21:50:00,37807.77,2083.08
2023-11-25 21:51:00,37807.74,2083.08
2023-11-25 21:52:00,37807.74,2083.08
2023-11-25 21:53:00,37807.69,2082.0
2023-11-25 21:54:00,37797.65,2081.71
2023-11-25 21:55:00,37797.51,2081.71
2023-11-25 21:56:00,37808.75,2081.71
2023-11-25 21:57:00,37789.8,2081.71
2023-11-25 21:58:00,37808.75,2081.71
2023-11-25 21:59:00,37808.75,2083.04
2023-11-25 22:00:00,37789.8,2083.73
2023-11-25 22:01:00,37786.38,2083.73
2023-11-25 22:02:00,37807.55,2082.83
2023-11-25 22:03:00,37804.98,2082.83
2023-11-25 22:04:00,37786.38,2081.74
2023-11-25 22:05:00,37786.38,2081.74
2023-11-25 22:06:00,37786.36,2081.84
2023-11-25 22:07:00,37782.37,2080.53
2023-11-25 22:08:00,37782.34,2080.53
2023-11-25 22:09:00,37782.31,2080.53
2023-11-25 22:10:00,37782.22,2080.92
2023-11-25 22:11:00,37747.54,2081.32
2023-11-25 22:12:00,37744.13,2079.6
2023-11-25 22:13:00,37735.6,2079.6
2023-11-25 22:14:00,37741.26,2081.38
2023-11-25 22:15:00,37755.87,2081.39
2023-11-25 22:16:00,37751.37,2081.39
2023-11-25 22:17:00,37750.44,2081.39
2023-11-25 22:18:00,37751.62,2082.34
2023-11-25 22:19:00,37752.28,2082.34
2023-11-25 22:20:00,37743.11,2082.2
2023-11-25 22:21:00,37753.14,2082.21
2023-11-25 22:22:00,37769.17,2082.21
2023-11-25 22:23:00,37769.87,2082.21
2023-11-25 22:24:00,37753.43,2082.21
2023-11-25 22:25:00,37769.88,2082.21
2023-11-25 22:26:00,37753.43,2082.4
2023-11-25 22:27:00,37769.87,2082.4
2023-11-25 22:28:00,37774.87,2082.4
2023-11-25 22:29:00,37775.0,2082.29
2023-11-25 22:30:00,37775.0,2082.29
2023-11-25 22:31:00,37775.0,2082.29
2023-11-25 22:32:00,37775.0,2082.29
2023-11-25 22:33:00,37782.11,2082.29
2023-11-25 22:34:00,37765.01,2082.29
2023-11-25 22:35:00,37765.01,2082.29
2023-11-25 22:36:00,37765.01,2082.29
2023-11-25 22:37:00,37736.26,2082.29
2023-11-25 22:38:00,37743.15,2083.07
2023-11-25 22:39:00,37763.38,2081.93
2023-11-25 22:40:00,37751.01,2084.06
2023-11-25 22:41:00,37767.58,2083.55
2023-11-25 22:42:00,37767.68,2083.62
2023-11-25 22:43:00,37767.69,2084.39
2023-11-25 22:44:00,37767.69,2083.32
2023-11-25 22:45:00,37744.54,2083.57
2023-11-25 22:46:00,37736.24,2083.4
2023-11-25 22:47:00,37736.24,2083.4
2023-11-25 22:48:00,37736.24,2083.4
2023-11-25 22:49:00,37761.16,2082.44
2023-11-25 22:50:00,37736.25,2082.44
2023-11-25 22:51:00,37761.19,2082.68
2023-11-25 22:52:00,37761.15,2082.68
2023-11-25 22:53:00,37736.24,2083.84
2023-11-25 22:54:00,37736.24,2082.89
2023-11-25 22:55:00,37760.98,2082.89
2023-11-25 22:56:00,37750.0,2083.75
2023-11-25 22:57:00,37750.0,2083.75
2023-11-25 22:58:00,37736.23,2083.9
2023-11-25 22:59:00,37739.99,2084.01
2023-11-25 23:00:00,37730.0,2083.22
2023-11-25 23:01:00,37739.3,2083.12
2023-11-25 23:02:00,37739.3,2083.12
2023-11-25 23:03:00,37741.68,2083.12
2023-11-25 23:04:00,37751.34,2083.82
2023-11-25 23:05:00,37763.24,2083.83
2023-11-25 23:06:00,37748.98,2083.83
2023-11-25 23:07:00,37763.23,2083.83
2023-11-25 23:08:00,37756.33,2085.37
2023-11-25 23:09:00,37768.59,2084.69
2023-11-25 23:10:00,37756.33,2084.69
2023-11-25 23:11:00,37767.84,2084.69
2023-11-25 23:12:00,37767.29,2084.69
2023-11-25 23:13:00,37767.17,2085.6
2023-11-25 23:14:00,37767.17,2085.6
2023-11-25 23:15:00,37750.49,2085.6
2023-11-25 23:16:00,37767.35,2083.52
2023-11-25 23:17:00,37767.35,2083.52
2023-11-25 23:18:00,37767.35,2083.52
2023-11-25 23:19:00,37767.35,2084.2
2023-11-25 23:20:00,37765.36,2084.2
2023-11-25 23:21:00,37770.97,2084.2
2023-11-25 23:22:00,37751.9,2084.83
2023-11-25 23:23:00,37751.89,2084.83
2023-11-25 23:24:00,37770.16,2084.84
2023-11-25 23:25:00,37756.17,2083.95
2023-11-25 23:26:00,37764.31,2083.83
2023-11-25 23:27:00,37769.67,2083.83
2023-11-25 23:28:00,37769.67,2083.83
2023-11-25 23:29:00,37769.67,2083.83
2023-11-25 23:30:00,37772.0,2083.83
2023-11-25 23:31:00,37776.28,2083.83
2023-11-25 23:32:00,37772.0,2083.27
2023-11-25 23:33:00,37755.98,2083.27
2023-11-25 23:34:00,37755.98,2083.27
2023-11-25 23:35:00,37775.17,2082.72
2023-11-25 23:36:00,37774.48,2082.4
2023-11-25 23:37:00,37776.77,2082.4
2023-11-25 23:38:00,37777.43,2082.4
2023-11-25 23:39:00,37777.43,2082.4
2023-11-25 23:40:00,37777.43,2082.4
2023-11-25 23:41:00,37777.43,2082.4
2023-11-25 23:42:00,37777.43,2082.4
2023-11-25 23:43:00,37777.43,2082.99
2023-11-25 23:44:00,37777.43,2082.99
2023-11-25 23:45:00,37777.43,2083.64
2023-11-25 23:46:00,37779.76,2083.52
2023-11-25 23:47:00,37797.65,2083.52
2023-11-25 23:48:00,37797.65,2083.52
2023-11-25 23:49:00,37799.99,2084.97
2023-11-25 23:50:00,37797.65,2084.97
2023-11-25 23:51:00,37799.99,2084.97
2023-11-25 23:52:00,37799.99,2084.97
2023-11-25 23:53:00,37794.68,2084.97
2023-11-25 23:54:00,37794.42,2084.97
2023-11-25 23:55:00,37794.29,2084.97
2023-11-25 23:56:00,37798.58,2084.77
2023-11-25 23:57:00,37798.58,2084.77
2023-11-25 23:58:00,37794.67,2084.77
2023-11-25 23:59:00,37794.42,2083.77
2023-11-26 00:00:00,37777.01,2083.34
2023-11-26 00:01:00,37793.74,2082.07
2023-11-26 00:02:00,37793.85,2081.76
2023-11-26 00:03:00,37793.52,2081.74
2023-11-26 00:04:00,37793.5,2084.06
2023-11-26 00:05:00,37793.46,2082.56
2023-11-26 00:06:00,37777.03,2082.56
2023-11-26 00:07:00,37777.03,2082.56
2023-11-26 00:08:00,37777.03,2082.56
2023-11-26 00:09:00,37777.0,2082.56
2023-11-26 00:10:00,37778.99,2081.47
2023-11-26 00:11:00,37778.89,2081.47
2023-11-26 00:12:00,37777.0,2079.08
2023-11-26 00:13:00,37789.54,2079.19
2023-11-26 00:14:00,37777.01,2079.19
2023-11-26 00:15:00,37777.01,2079.08
2023-11-26 00:16:00,37777.01,2079.08
2023-11-26 00:17:00,37777.01,2077.29
2023-11-26 00:18:00,37774.74,2077.35
2023-11-26 00:19:00,37774.64,2077.44
2023-11-26 00:20:00,37774.6,2078.57
2023-11-26 00:21:00,37774.49,2081.04
2023-11-26 00:22:00,37778.51,2079.42
2023-11-26 00:23:00,37778.92,2079.42
2023-11-26 00:24:00,37778.93,2079.68
2023-11-26 00:25:00,37778.92,2080.13
2023-11-26 00:26:00,37778.92,2080.13
2023-11-26 00:27:00,37776.27,2078.89
2023-11-26 00:28:00,37774.77,2078.91
2023-11-26 00:29:00,37772.77,2078.91
2023-11-26 00:30:00,37754.02,2079.16
2023-11-26 00:31:00,37766.77,2079.26
2023-11-26 00:32:00,37764.28,2079.26
2023-11-26 00:33:00,37766.47,2079.26
2023-11-26 00:34:00,37760.15,2078.91
2023-11-26 00:35:00,37742.09,2078.9
2023-11-26 00:36:00,37760.14,2078.9
2023-11-26 00:37:00,37760.14,2078.9
2023-11-26 00:38:00,37759.46,2078.9
2023-11-26 00:39:00,37760.14,2078.9
2023-11-26 00:40:00,37761.57,2078.9
2023-11-26 00:41:00,37767.12,2078.9
2023-11-26 00:42:00,37767.12,2078.9
2023-11-26 00:43:00,37768.97,2082.13
2023-11-26 00:44:00,37770.14,2083.25
2023-11-26 00:45:00,37752.85,2083.25
2023-11-26 00:46:00,37776.96,2083.25
2023-11-26 00:47:00,37776.93,2083.25
2023-11-26 00:48:00,37776.93,2082.19
2023-11-26 00:49:00,37776.93,2083.48
2023-11-26 00:50:00,37776.93,2083.48
2023-11-26 00:51:00,37757.49,2082.17
2023-11-26 00:52:00,37772.99,2082.17
2023-11-26 00:53:00,37772.99,2082.17
2023-11-26 00:54:00,37749.6,2081.93
2023-11-26 00:55:00,37742.09,2081.93
2023-11-26 00:56:00,37741.99,2081.93
2023-11-26 00:57:00,37756.67,2080.47
2023-11-26 00:58:00,37736.87,2082.24
2023-11-26 00:59:00,37737.07,2080.9
2023-11-26 01:00:00,37736.63,2080.9
2023-11-26 01:01:00,37754.06,2080.93
2023-11-26 01:02:00,37736.23,2080.92
2023-11-26 01:03:00,37749.72,2080.92
2023-11-26 01:04:00,37749.22,2079.81
2023-11-26 01:05:00,37745.72,2079.81
2023-11-26 01:06:00,37745.67,2079.81
2023-11-26 01:07:00,37741.22,2079.81
2023-11-26 01:08:00,37743.69,2079.81
2023-11-26 01:09:00,37726.32,2079.81
2023-11-26 01:10:00,37743.69,2079.81
2023-11-26 01:11:00,37730.55,2079.81
2023-11-26 01:12:00,37743.69,2079.81
2023-11-26 01:13:00,37722.39,2079.81
2023-11-26 01:14:00,37721.09,2079.81
2023-11-26 01:15:00,37720.01,2079.81
2023-11-26 01:16:00,37743.49,2079.81
2023-11-26 01:17:00,37742.48,2079.81
2023-11-26 01:18:00,37741.8,2078.57
2023-11-26 01:19:00,37733.87,2078.51
2023-11-26 01:20:00,37733.17,2077.58
2023-11-26 01:21:00,37716.33,2077.58
2023-11-26 01:22:00,37724.83,2077.58
2023-11-26 01:23:00,37734.64,2077.58
2023-11-26 01:24:00,37734.64,2077.51
2023-11-26 01:25:00,37736.15,2077.51
2023-11-26 01:26:00,37734.64,2077.29
2023-11-26 01:27:00,37744.58,2077.29
2023-11-26 01:28:00,37720.01,2077.29
2023-11-26 01:29:00,37720.01,2077.29
2023-11-26 01:30:00,37720.0,2076.01
2023-11-26 01:31:00,37720.01,2074.01
2023-11-26 01:32:00,37730.09,2074.01
2023-11-26 01:33:00,37720.01,2074.01
2023-11-26 01:34:00,37720.02,2077.01
2023-11-26 01:35:00,37720.0,2077.01
2023-11-26 01:36:00,37735.49,2077.01
2023-11-26 01:37:00,37733.99,2077.01
2023-11-26 01:38:00,37720.07,2077.01
2023-11-26 01:39:00,37739.89,2077.01
2023-11-26 01:40:00,37749.99,2077.01
2023-11-26 01:41:00,37749.99,2077.01
2023-11-26 01:42:00,37749.87,2076.42
2023-11-26 01:43:00,37749.85,2076.36
2023-11-26 01:44:00,37749.9,2077.18
2023-11-26 01:45:00,37749.9,2076.97
2023-11-26 01:46:00,37749.88,2076.97
2023-11-26 01:47:00,37749.88,2076.97
2023-11-26 01:48:00,37749.87,2075.36
2023-11-26 01:49:00,37749.99,2076.0
2023-11-26 01:50:00,37749.99,2075.33
2023-11-26 01:51:00,37749.99,2075.33
2023-11-26 01:52:00,37750.0,2075.33
2023-11-26 01:53:00,37750.0,2074.01
2023-11-26 01:54:00,37750.0,2074.0
2023-11-26 01:55:00,37740.8,2074.56
2023-11-26 01:56:00,37720.91,2074.0
2023-11-26 01:57:00,37740.09,2072.24
2023-11-26 01:58:00,37732.28,2072.78
2023-11-26 01:59:00,37732.27,2072.63
2023-11-26 02:00:00,37720.9,2070.6
2023-11-26 02:01:00,37720.89,2070.6
2023-11-26 02:02:00,37749.87,2068.78
2023-11-26 02:03:00,37749.99,2070.86
2023-11-26 02:04:00,37749.71,2068.45
2023-11-26 02:05:00,37730.6,2070.07
2023-11-26 02:06:00,37729.49,2070.07
2023-11-26 02:07:00,37707.79,2070.07
2023-11-26 02:08:00,37741.54,2070.07
2023-11-26 02:09:00,37702.32,2072.93
2023-11-26 02:10:00,37736.28,2072.79
2023-11-26 02:11:00,37736.99,2072.79
2023-11-26 02:12:00,37736.99,2071.93
2023-11-26 02:13:00,37736.99,2071.93
2023-11-26 02:14:00,37736.99,2071.93
2023-11-26 02:15:00,37704.46,2073.02
2023-11-26 02:16:00,37736.98,2073.02
2023-11-26 02:17:00,37736.98,2073.02
2023-11-26 02:18:00,37740.0,2073.02
2023-11-26 02:19:00,37739.0,2073.99
2023-11-26 02:20:00,37740.0,2073.99
2023-11-26 02:21:00,37739.0,2073.99
2023-11-26 02:22:00,37741.54,2075.08
2023-11-26 02:23:00,37741.54,2075.59
2023-11-26 02:24:00,37744.53,2075.06
2023-11-26 02:25:00,37744.99,2075.01
2023-11-26 02:26:00,37744.99,2075.01
2023-11-26 02:27:00,37719.3,2075.01
2023-11-26 02:28:00,37744.99,2075.01
2023-11-26 02:29:00,37744.99,2074.57
2023-11-26 02:30:00,37719.08,2076.26
2023-11-26 02:31:00,37744.99,2076.26
2023-11-26 02:32:00,37744.83,2076.26
2023-11-26 02:33:00,37744.77,2076.26
2023-11-26 02:34:00,37744.2,2076.26
2023-11-26 02:35:00,37743.99,2076.26
2023-11-26 02:36:00,37743.99,2076.26
2023-11-26 02:37:00,37744.99,2076.26
2023-11-26 02:38:00,37744.99,2076.26
2023-11-26 02:39:00,37744.99,2076.26
2023-11-26 02:40:00,37744.99,2075.76
2023-11-26 02:41:00,37744.99,2075.77
2023-11-26 02:42:00,37720.67,2076.4
2023-11-26 02:43:00,37744.97,2076.52
2023-11-26 02:44:00,37719.19,2076.52
2023-11-26 02:45:00,37744.97,2076.52
2023-11-26 02:46:00,37744.93,2076.52
2023-11-26 02:47:00,37744.78,2076.52
2023-11-26 02:48:00,37721.87,2076.52
2023-11-26 02:49:00,37744.55,2076.34
2023-11-26 02:50:00,37744.55,2076.34
2023-11-26 02:51:00,37744.55,2074.84
2023-11-26 02:52:00,37744.44,2074.84
2023-11-26 02:53:00,37744.44,2074.84
2023-11-26 02:54:00,37744.44,2074.84
2023-11-26 02:55:00,37744.55,2074.84
2023-11-26 02:56:00,37744.55,2077.46
2023-11-26 02:57:00,37745.44,2075.5
2023-11-26 02:58:00,37745.44,2075.5
2023-11-26 02:59:00,37768.61,2076.91
2023-11-26 03:00:00,37739.18,2076.92
2023-11-26 03:01:00,37740.11,2076.99
2023-11-26 03:02:00,37752.97,2076.95
2023-11-26 03:03:00,37768.73,2076.95
2023-11-26 03:04:00,37752.97,2076.95
2023-11-26 03:05:00,37766.71,2076.95
2023-11-26 03:06:00,37768.2,2077.25
2023-11-26 03:07:00,37741.85,2077.25
2023-11-26 03:08:00,37768.21,2077.25
2023-11-26 03:09:00,37741.85,2077.25
2023-11-26 03:10:00,37741.85,2077.58
2023-11-26 03:11:00,37741.85,2077.58
2023-11-26 03:12:00,37768.21,2076.23
2023-11-26 03:13:00,37768.21,2076.23
2023-11-26 03:14:00,37741.25,2076.33
2023-11-26 03:15:00,37733.14,2076.33
2023-11-26 03:16:00,37749.39,2076.33
2023-11-26 03:17:00,37732.24,2076.33
2023-11-26 03:18:00,37732.27,2077.53
2023-11-26 03:19:00,37732.27,2076.39
2023-11-26 03:20:00,37745.18,2076.39
2023-11-26 03:21:00,37768.54,2076.39
2023-11-26 03:22:00,37732.56,2076.39
2023-11-26 03:23:00,37732.56,2076.39
2023-11-26 03:24:00,37745.18,2076.14
2023-11-26 03:25:00,37732.41,2077.28
2023-11-26 03:26:00,37732.41,2077.28
2023-11-26 03:27:00,37732.41,2077.28
2023-11-26 03:28:00,37721.01,2077.28
2023-11-26 03:29:00,37721.12,2077.28
2023-11-26 03:30:00,37721.01,2077.28
2023-11-26 03:31:00,37732.41,2077.28
2023-11-26 03:32:00,37743.7,2077.28
2023-11-26 03:33:00,37743.67,2077.28
2023-11-26 03:34:00,37741.17,2077.28
2023-11-26 03:35:00,37741.17,2077.58
2023-11-26 03:36:00,37737.67,2077.58
2023-11-26 03:37:00,37728.39,2077.58
2023-11-26 03:38:00,37732.94,2077.58
2023-11-26 03:39:00,37728.62,2077.25
2023-11-26 03:40:00,37726.37,2077.25
2023-11-26 03:41:00,37738.63,2074.82
2023-11-26 03:42:00,37738.64,2074.81
2023-11-26 03:43:00,37722.69,2074.81
2023-11-26 03:44:00,37732.64,2074.81
2023-11-26 03:45:00,37730.64,2074.81
2023-11-26 03:46:00,37730.64,2074.81
2023-11-26 03:47:00,37730.65,2075.4
2023-11-26 03:48:00,37743.71,2075.4
2023-11-26 03:49:00,37743.71,2075.4
2023-11-26 03:50:00,37730.65,2077.52
2023-11-26 03:51:00,37730.65,2075.86
2023-11-26 03:52:00,37730.65,2075.86
2023-11-26 03:53:00,37730.65,2075.1
2023-11-26 03:54:00,37743.71,2075.1
2023-11-26 03:55:00,37743.71,2075.1
2023-11-26 03:56:00,37743.71,2075.1
2023-11-26 03:57:00,37743.71,2075.1
2023-11-26 03:58:00,37730.75,2075.1
2023-11-26 03:59:00,37730.75,2076.81
2023-11-26 04:00:00,37730.75,2076.84
2023-11-26 04:01:00,37747.94,2076.84
2023-11-26 04:02:00,37741.95,2076.84
2023-11-26 04:03:00,37730.66,2075.54
2023-11-26 04:04:00,37739.92,2075.54
2023-11-26 04:05:00,37737.92,2075.54
2023-11-26 04:06:00,37739.92,2075.54
2023-11-26 04:07:00,37741.96,2075.54
2023-11-26 04:08:00,37742.04,2075.73
2023-11-26 04:09:00,37744.0,2075.54
2023-11-26 04:10:00,37742.03,2074.95
2023-11-26 04:11:00,37739.3,2074.42
2023-11-26 04:12:00,37730.66,2073.02
2023-11-26 04:13:00,37730.66,2073.81
2023-11-26 04:14:00,37734.3,2073.77
2023-11-26 04:15:00,37730.66,2073.76
2023-11-26 04:16:00,37739.1,2073.76
2023-11-26 04:17:00,37739.07,2073.76
2023-11-26 04:18:00,37730.65,2073.76
2023-11-26 04:19:00,37738.82,2073.76
2023-11-26 04:20:00,37730.66,2074.59
2023-11-26 04:21:00,37730.65,2074.59
2023-11-26 04:22:00,37738.81,2074.59
2023-11-26 04:23:00,37738.81,2074.59
2023-11-26 04:24:00,37738.81,2074.59
2023-11-26 04:25:00,37730.66,2072.15
2023-11-26 04:26:00,37721.0,2072.15
2023-11-26 04:27:00,37720.55,2073.9
2023-11-26 04:28:00,37720.54,2073.9
2023-11-26 04:29:00,37720.0,2074.0
2023-11-26 04:30:00,37717.04,2076.93
2023-11-26 04:31:00,37741.92,2076.93
2023-11-26 04:32:00,37741.92,2076.69
2023-11-26 04:33:00,37741.91,2076.69
2023-11-26 04:34:00,37718.91,2075.27
2023-11-26 04:35:00,37741.29,2075.27
2023-11-26 04:36:00,37722.48,2075.27
2023-11-26 04:37:00,37723.31,2075.59
2023-11-26 04:38:00,37741.29,2075.82
2023-11-26 04:39:00,37724.56,2075.91
2023-11-26 04:40:00,37724.91,2077.58
2023-11-26 04:41:00,37725.66,2077.58
2023-11-26 04:42:00,37726.56,2078.0
2023-11-26 04:43:00,37727.19,2079.08
2023-11-26 04:44:00,37743.34,2079.0
2023-11-26 04:45:00,37743.35,2080.04
2023-11-26 04:46:00,37740.18,2082.95
2023-11-26 04:47:00,37754.29,2082.94
2023-11-26 04:48:00,37759.28,2082.37
2023-11-26 04:49:00,37759.28,2080.67
2023-11-26 04:50:00,37750.0,2081.57
2023-11-26 04:51:00,37750.0,2082.27
2023-11-26 04:52:00,37750.34,2081.34
2023-11-26 04:53:00,37749.28,2080.14
2023-11-26 04:54:00,37759.27,2082.93
2023-11-26 04:55:00,37759.27,2083.46
2023-11-26 04:56:00,37757.89,2083.46
2023-11-26 04:57:00,37759.27,2083.46
2023-11-26 04:58:00,37759.28,2083.46
2023-11-26 04:59:00,37763.71,2083.99
2023-11-26 05:00:00,37763.7,2081.9
2023-11-26 05:01:00,37760.21,2081.9
2023-11-26 05:02:00,37752.66,2081.9
2023-11-26 05:03:00,37756.21,2081.9
2023-11-26 05:04:00,37753.71,2081.76
2023-11-26 05:05:00,37751.71,2081.38
2023-11-26 05:06:00,37763.8,2081.1
2023-11-26 05:07:00,37753.21,2081.13
2023-11-26 05:08:00,37763.8,2081.13
2023-11-26 05:09:00,37763.8,2081.13
2023-11-26 05:10:00,37745.53,2081.45
2023-11-26 05:11:00,37760.74,2081.21
2023-11-26 05:12:00,37760.64,2081.21
2023-11-26 05:13:00,37760.76,2081.21
2023-11-26 05:14:00,37763.88,2081.98
2023-11-26 05:15:00,37751.26,2082.09
2023-11-26 05:16:00,37763.89,2082.09
2023-11-26 05:17:00,37764.08,2082.9
2023-11-26 05:18:00,37768.19,2082.91
2023-11-26 05:19:00,37768.19,2082.91
2023-11-26 05:20:00,37768.29,2082.91
2023-11-26 05:21:00,37764.59,2082.91
2023-11-26 05:22:00,37796.42,2082.91
2023-11-26 05:23:00,37778.66,2082.91
2023-11-26 05:24:00,37778.66,2082.91
2023-11-26 05:25:00,37765.11,2082.91
2023-11-26 05:26:00,37778.66,2082.91
2023-11-26 05:27:00,37777.22,2081.44
2023-11-26 05:28:00,37754.29,2081.44
2023-11-26 05:29:00,37765.09,2081.44
2023-11-26 05:30:00,37763.68,2081.44
2023-11-26 05:31:00,37762.75,2081.44
2023-11-26 05:32:00,37762.23,2080.68
2023-11-26 05:33:00,37760.51,2079.86
2023-11-26 05:34:00,37753.27,2079.9
2023-11-26 05:35:00,37760.46,2079.9
2023-11-26 05:36:00,37759.51,2081.53
2023-11-26 05:37:00,37758.39,2081.53
2023-11-26 05:38:00,37757.39,2081.53
2023-11-26 05:39:00,37755.85,2081.53
2023-11-26 05:40:00,37755.6,2081.71
2023-11-26 05:41:00,37756.24,2081.72
2023-11-26 05:42:00,37765.09,2080.52
2023-11-26 05:43:00,37765.09,2080.52
2023-11-26 05:44:00,37765.09,2081.76
2023-11-26 05:45:00,37765.09,2081.78
2023-11-26 05:46:00,37765.09,2081.78
2023-11-26 05:47:00,37773.62,2081.78
2023-11-26 05:48:00,37756.34,2081.78
2023-11-26 05:49:00,37777.28,2080.74
2023-11-26 05:50:00,37779.63,2080.73
2023-11-26 05:51:00,37756.95,2080.73
2023-11-26 05:52:00,37774.63,2080.73
2023-11-26 05:53:00,37756.98,2082.22
2023-11-26 05:54:00,37779.59,2082.22
2023-11-26 05:55:00,37779.59,2082.22
2023-11-26 05:56:00,37770.37,2082.22
2023-11-26 05:57:00,37770.37,2082.22
2023-11-26 05:58:00,37770.37,2080.83
2023-11-26 05:59:00,37770.37,2080.83
2023-11-26 06:00:00,37757.12,2080.83
2023-11-26 06:01:00,37773.99,2080.83
2023-11-26 06:02:00,37779.08,2080.83
2023-11-26 06:03:00,37756.94,2080.83
2023-11-26 06:04:00,37756.94,2080.83
2023-11-26 06:05:00,37778.58,2080.83
2023-11-26 06:06:00,37778.56,2080.83
2023-11-26 06:07:00,37756.99,2080.83
2023-11-26 06:08:00,37756.99,2080.83
2023-11-26 06:09:00,37776.15,2080.13
2023-11-26 06:10:00,37776.11,2080.13
2023-11-26 06:11:00,37776.11,2080.12
2023-11-26 06:12:00,37776.11,2079.19
2023-11-26 06:13:00,37775.84,2080.84
2023-11-26 06:14:00,37775.84,2080.85
2023-11-26 06:15:00,37756.99,2080.85
2023-11-26 06:16:00,37756.99,2080.85
2023-11-26 06:17:00,37756.99,2078.69
2023-11-26 06:18:00,37756.99,2078.69
2023-11-26 06:19:00,37764.18,2079.7
2023-11-26 06:20:00,37762.18,2079.7
2023-11-26 06:21:00,37768.31,2079.7
2023-11-26 06:22:00,37768.31,2078.91
2023-11-26 06:23:00,37768.31,2078.89
2023-11-26 06:24:00,37757.01,2078.89
2023-11-26 06:25:00,37768.31,2078.89
2023-11-26 06:26:00,37768.85,2078.89
2023-11-26 06:27:00,37757.02,2078.89
2023-11-26 06:28:00,37757.01,2078.89
2023-11-26 06:29:00,37757.01,2078.89
2023-11-26 06:30:00,37761.62,2078.89
2023-11-26 06:31:00,37767.94,2078.89
2023-11-26 06:32:00,37767.94,2078.89
2023-11-26 06:33:00,37767.95,2078.89
2023-11-26 06:34:00,37757.69,2079.05
2023-11-26 06:35:00,37757.69,2079.05
2023-11-26 06:36:00,37757.69,2079.05
2023-11-26 06:37:00,37742.24,2079.45
2023-11-26 06:38:00,37761.22,2079.45
2023-11-26 06:39:00,37758.19,2079.45
2023-11-26 06:40:00,37755.46,2078.43
2023-11-26 06:41:00,37752.51,2078.43
2023-11-26 06:42:00,37751.01,2078.43
2023-11-26 06:43:00,37749.01,2078.43
2023-11-26 06:44:00,37753.05,2079.93
2023-11-26 06:45:00,37757.31,2079.93
2023-11-26 06:46:00,37759.75,2082.13
2023-11-26 06:47:00,37774.87,2085.57
2023-11-26 06:48:00,37773.78,2086.32
2023-11-26 06:49:00,37774.98,2085.67
